itemId,itemNm,uitemId,displayPrc,displayPrcYn,strikeOutPrc,minOnetOrdPsblQty,maxOnetOrdPsblQty,soldOutYn,stoppedSellingYn,siteNo,siteNm,salestrNo,salestrNm,sellpntNm,brandId,brandNm,brandEngNm,goItemDetailYn,goItemDetailYnNew,msgWhenGoToItemDetail,msgWhenGoToItemDetailNew,attnTgtIdnfNo1,attnTgtIdnfNo2,attnDivCd,needAdultCertification,itemLnkd,itemImgUrl,itemImgUrlList,imgSrchPsblYn,planDt,dataFileNm,pickuItemYn,qshppPsblYn,mltSellQty,itemOrdQty,itemOrdQtyType,tildeDispYn,recompPoint,recomRegCnt,sellUnitPrc,sellCapaUnitNmWithUnitCapa,replaceBtnDispYn,arrivalNotiBtnDispYn,advertAcctId,advertBidId,advertExtensTeryDivCd,advertBilngTypeCd,advertKindCd,priorAdvertAcctGrpId,molocoImpTrackers,molocoClickTrackers,cartPsblType,fundingInfo,preorderInfo,itemcTitle,itemcText,postngId,itemBadgList,abstExpsrTypeNm,flucType,flucOrdr,dptsFdshopOperYn,itemKindTypeNm,bothSsgMorningShppData,bothShppData,modelInfo,dispRankOrdr,itemChrctDivCd,benefitGrp0,benefitGrp1,benefitGrp2,benefitGrp3,benefitGrp4,benefitGrp5,itemTagNmAndItemCnt,replaceSellPrc,giftBtnShowType,giftBtnActType,giftBtnMsg,dealItemList,dealItemYn,firstPrc,prordPsblYn,lowItemPrc,originItemInfoList,itemAddInfo,shppcstInfo,oreItemId,omItemStatus,spclMallItemStatus,reviewAddtInfoData,diAdvertType,oreItemMallNm,adultItemAddImgYn,modifaceYn,certifyStatus,deliTypeNm,ssgInstallStatus,shppInfoLnkd,cartBtnYn,itemImgType,festaInfo,monthUsgFeeTxt,rentalItemYn,frebieImgUrl,uitemOptnNm,advertYn,advertMarkYn,itemVodDispYn,shppTypeDtlCd,bsplItemDivCd,adultItemTypeCd,usablInvQty,giftPackTypeCd,giftPackTypeNm,rstctInvQty,originItemNm,colorchipData,bndlInfoExpsrYn,dispStrtDts,dispEndDts,etcSellPrcNm,etcSellPrc,cartItemLnkd,commId,commType,itemRegDivCd,itemTagLnkd,certifyMark,priceInfo,svcTypeNm,maiTitleNm1,maiTitleNm2,subtitlNm1,subtitlNm2,mdMsgCntt,mdMsgCntt2,iconTagList,dispPiconImgFileNm,dispPiconCntxCntt,advertBadgeToolTip,soldOutDispTxt,mlinkUrl,benefitGrpSeparately,specialPriceItemImgFileNm,itemOrdQtyTxt
1000699741154,에어랩 i.d. 멀티 스타일러 앤 드라이어 (세라믹 핑크),00000,597550,Y,629000,1,99,N,N,6004,,6005,S.COM몰,,2000010602,다이슨,DYSON,N,N,,,1000699741154,6005,10,false,https://www.ssg.com/item/itemView.ssg?itemId=1000699741154&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/54/11/74/item/1000699741154_i1_500.jpg,"['https://sitem.ssgcdn.com/54/11/74/item/1000699741154_i1_500.jpg', 'https://sitem.ssgcdn.com/54/11/74/item/1000699741154_i2_500.jpg', 'https://sitem.ssgcdn.com/54/11/74/item/1000699741154_i3_500.jpg', 'https://sitem.ssgcdn.com/54/11/74/item/1000699741154_i4_500.jpg', 'https://sitem.ssgcdn.com/54/11/74/item/1000699741154_i5_500.jpg']",N,,,N,N,1,86,HOT_DEAL,N,4.9,33,,,N,N,,,,,,,,,,{},{},에어랩 i.d. 멀티 스타일러 앤 드라이어 (세라믹 핑크),,,[],일시품절,,,N,,"{'psblYn': 'N', 'otherSiteNo': None, 'otherSalestrNo': None, 'otherSellStatCd': None, 'otherUsablInvQty': None, 'otherItemLnkd': None, 'otherSiteDpNm': None, 'otherCartableYn': 'N'}",[],,0,10,[],"[{'type': 'C0', 'txt': '5'}]",[],[],[],[],[],629000,,Y,,[],N,0,N,0,,"[{'infoTxt': '10:30 까지 주문시 오늘 배송 출발(주말,법정 공휴일 및 업체 휴무일 제외)', 'dispTxt': '오늘출발 ~10:30 주문시', 'addInfoCode': '10'}]","[{'infoTxt': '', 'dispTxt': '무료배송', 'type': '10'}]",,{},{},"{'postngId': None, 'postngClsCd': None, 'postngClsNm': None, 'premYn': None, 'postngTitleNm': None, 'postngCntt': None, 'postngMbrLoginId': None, 'imgUrlList': None, 'vodThumbUrl': None, 'vodUrl': None, 'recomAttrList': None, 'postngLibu': None, 'postngImgCnt': None, 'postngVodCnt': None, 'postngLinkUrl': None, 'postngRegDtsNm': None}","{'diAdvertDesc': 'SSG로부터 광고 서비스를 구매한 상품으로, 입찰가와 연관성을 반영하여 추천됩니다.'}",,N,N,{},,{},,Y,S,"{'ordr': '9', 'festaText': '쓱특가', 'festaYn': 'Y', 'festaCd': '110'}",,N,,,N,Y,N,22,,90,1750,10,,0,다이슨 에어랩 i.d. 멀티 스타일러 앤 드라이어 (세라믹 핑크),,N,20260213000000,20260216085959,최고판매가,649000,https://www.ssg.com/item/itemView.ssg?itemId=1000699741154&siteNo=6004&salestrNo=6005,,,10,https://www.ssg.com/search.ssg,"{'txt': '본사직영', 'code': '20'}","{'summary': {'discountTxt': '5%', 'priceTxt': '597,550원', 'suffixTxt': ''}, 'raw': {'displayPrc': '597550', 'displayPrcYn': 'Y', 'discountRate': '5', 'monthUsgFeeTxt': '', 'dealItemYn': 'N', 'tildeDispYn': 'N', 'rentalItemYn': 'N'}}",,다이슨 에어랩,5%+카드청구 7%,,,,,,,,,,,,https://sitem.ssgcdn.com/54/11/74/spclprc/1000699741154_sp.jpg,주목할만한 상품
1000788996603,SSG단독 스타카토 패밀리세일,00000,74592,Y,,1,1000,N,N,6009,신세계백화점,1002,본점,,2011006563,STACCATO,Staccato,Y,Y,"이 상품은 옵션이 있는 상품 입니다.
상품상세에서 옵션을 선택해주세요.","이 상품은 옵션이 있는 상품 입니다.
상품상세에서 옵션을 선택해주세요.",1000788996603,1002,10,false,https://www.ssg.com/item/dealItemView.ssg?itemId=1000788996603&siteNo=6009&salestrNo=1002&advertBidId=1020467712&advertExtensTeryDivCd=10,https://sitem.ssgcdn.com/03/66/99/item/1000788996603_i1_500.jpg,['https://sitem.ssgcdn.com/03/66/99/item/1000788996603_i1_500.jpg'],N,,,N,N,1,920,HOT_DEAL,Y,4.8,3071,,,N,N,1000163800,1020467712,10,10,10,,,,,{},{},SSG단독 스타카토 패밀리세일,,,[],매진,,,N,,"{'psblYn': 'N', 'otherSiteNo': None, 'otherSalestrNo': None, 'otherSellStatCd': None, 'otherUsablInvQty': None, 'otherItemLnkd': None, 'otherSiteDpNm': None, 'otherCartableYn': 'N'}",[],,0,10,[],"[{'type': 'C0', 'txt': '80'}]",[],[],[],[],[],88800,,N,선물하기 불가 상품 입니다.,[],Y,0,N,0,,[],"[{'infoTxt': '', 'dispTxt': '', 'type': ''}]",,{},{},"{'postngId': None, 'postngClsCd': None, 'postngClsNm': None, 'premYn': None, 'postngTitleNm': None, 'postngCntt': None, 'postngMbrLoginId': None, 'imgUrlList': None, 'vodThumbUrl': None, 'vodUrl': None, 'recomAttrList': None, 'postngLibu': None, 'postngImgCnt': None, 'postngVodCnt': None, 'postngLinkUrl': None, 'postngRegDtsNm': None}","{'diAdvertYN': 'Y', 'diAdvertDesc': 'SSG로부터 광고 서비스를 구매한 상품입니다.', 'diAdvertType': 'G'}",,N,N,{},,{},,Y,S,"{'ordr': '9', 'festaText': '쓱특가', 'festaYn': 'Y', 'festaCd': '110'}",,N,,,Y,Y,N,98,,90,198,,,0,SSG단독 스타카토 패밀리세일,,Y,20260201000000,20260216085959,,0,https://www.ssg.com/item/dealItemView.ssg?itemId=1000788996603&siteNo=6009&salestrNo=1002&advertBidId=1020467712&advertExtensTeryDivCd=10,,,30,https://www.ssg.com/search.ssg,{},"{'summary': {'discountTxt': '~80%', 'priceTxt': '74,592원', 'suffixTxt': '외'}, 'raw': {'displayPrc': '74592', 'displayPrcYn': 'Y', 'discountRate': '80', 'monthUsgFeeTxt': '', 'dealItemYn': 'Y', 'tildeDispYn': 'Y', 'rentalItemYn': 'N'}}",,예쁜로퍼/스니커즈/펌프스 등,한번에 편하게 쓱- & 추가쿠폰,예쁜로퍼/스니커즈/펌프스 등,한번에 편하게 쓱- & 추가쿠폰,,,,,,광고구좌를 구매한 상품이 전시됩니다.,,,,https://sitem.ssgcdn.com/03/66/99/spclprc/1000788996603_sp.jpg,주목할만한 상품
1000219040544,고무장갑/롤백/수세미 30%할인,00000,2681,Y,,1,1000,N,N,6001,이마트,2037,월계점,,3000047993,3M,3M,Y,Y,"이 상품은 옵션이 있는 상품 입니다.
상품상세에서 옵션을 선택해주세요.","이 상품은 옵션이 있는 상품 입니다.
상품상세에서 옵션을 선택해주세요.",1000219040544,2037,10,false,https://www.ssg.com/item/dealItemView.ssg?itemId=1000219040544&siteNo=6001&salestrNo=2037,https://sitem.ssgcdn.com/44/05/04/item/1000219040544_i1_500.jpg,['https://sitem.ssgcdn.com/44/05/04/item/1000219040544_i1_500.jpg'],N,,,N,N,1,6733,HOT_DEAL,Y,4.8,95647,,,N,N,,,,,,,,,,{},{},고무장갑/롤백/수세미 30%할인,,,[],매진,,,N,,"{'psblYn': 'N', 'otherSiteNo': None, 'otherSalestrNo': None, 'otherSellStatCd': None, 'otherUsablInvQty': None, 'otherItemLnkd': None, 'otherSiteDpNm': None, 'otherCartableYn': 'N'}",[],,0,10,[],"[{'type': 'A0', 'txt': '30'}]",[],[],[],[],[],3830,,N,선물하기 불가 상품 입니다.,[],Y,0,N,0,,[],"[{'infoTxt': '', 'dispTxt': '', 'type': ''}]",,{},{},"{'postngId': None, 'postngClsCd': None, 'postngClsNm': None, 'premYn': None, 'postngTitleNm': None, 'postngCntt': None, 'postngMbrLoginId': None, 'imgUrlList': None, 'vodThumbUrl': None, 'vodUrl': None, 'recomAttrList': None, 'postngLibu': None, 'postngImgCnt': None, 'postngVodCnt': None, 'postngLinkUrl': None, 'postngRegDtsNm': None}","{'diAdvertDesc': 'SSG로부터 광고 서비스를 구매한 상품으로, 입찰가와 연관성을 반영하여 추천됩니다.'}",,N,N,{},,{},,Y,S,"{'ordr': '8', 'festaText': '오반장', 'festaYn': 'Y', 'festaCd': '100'}",,N,,,N,Y,N,98,,90,56,,,0,고무장갑/롤백/수세미 30%할인,,Y,20260212000000,20260214085959,,0,https://www.ssg.com/item/dealItemView.ssg?itemId=1000219040544&siteNo=6001&salestrNo=2037,,,20,https://www.ssg.com/search.ssg,{},"{'summary': {'discountTxt': '~30%', 'priceTxt': '2,681원', 'suffixTxt': '외'}, 'raw': {'displayPrc': '2681', 'displayPrcYn': 'Y', 'discountRate': '30', 'monthUsgFeeTxt': '', 'dealItemYn': 'Y', 'tildeDispYn': 'Y', 'rentalItemYn': 'N'}}",,고무장갑/롤백/수세미,30%할인,,,,,,,,,,,,https://sitem.ssgcdn.com/44/05/04/spclprc/1000219040544_sp.jpg,주목할만한 상품
1000641994767,"자연담은 유기농/무농약 백미, 현미, 잡곡 행사",00000,7980,Y,,1,1000,N,N,7009,,2551,emart NE.O.004,,9999999999,,,Y,Y,"이 상품은 옵션이 있는 상품 입니다.
상품상세에서 옵션을 선택해주세요.","이 상품은 옵션이 있는 상품 입니다.
상품상세에서 옵션을 선택해주세요.",1000641994767,2551,10,false,https://www.ssg.com/item/dealItemView.ssg?itemId=1000641994767&siteNo=7009&salestrNo=2551&advertBidId=1020468076&advertExtensTeryDivCd=10,https://sitem.ssgcdn.com/67/47/99/item/1000641994767_i1_500.jpg,['https://sitem.ssgcdn.com/67/47/99/item/1000641994767_i1_500.jpg'],N,,,N,N,1,3570,HOT_DEAL,Y,4.8,45584,,,N,N,1005019602,1020468076,10,10,10,,,,,{},{},"자연담은 유기농/무농약 백미, 현미, 잡곡 행사",,,[],매진,,,N,,"{'psblYn': 'N', 'otherSiteNo': None, 'otherSalestrNo': None, 'otherSellStatCd': None, 'otherUsablInvQty': None, 'otherItemLnkd': None, 'otherSiteDpNm': None, 'otherCartableYn': 'N'}",[],,0,10,[],"[{'type': 'C0', 'txt': '20'}]","[{'type': '92', 'txt': '새벽배송'}]",[],[],[],[],9980,,N,선물하기 불가 상품 입니다.,[],Y,0,N,0,,[],"[{'infoTxt': '', 'dispTxt': '', 'type': ''}]",,{},{},"{'postngId': None, 'postngClsCd': None, 'postngClsNm': None, 'premYn': None, 'postngTitleNm': None, 'postngCntt': None, 'postngMbrLoginId': None, 'imgUrlList': None, 'vodThumbUrl': None, 'vodUrl': None, 'recomAttrList': None, 'postngLibu': None, 'postngImgCnt': None, 'postngVodCnt': None, 'postngLinkUrl': None, 'postngRegDtsNm': None}","{'diAdvertYN': 'Y', 'diAdvertDesc': 'SSG로부터 광고 서비스를 구매한 상품입니다.', 'diAdvertType': 'G'}",,N,N,{},,{},,Y,S,"{'ordr': '8', 'festaText': '오반장', 'festaYn': 'Y', 'festaCd': '100'}",,N,,,Y,Y,N,27,,90,94,,,0,"자연담은 유기농/무농약 백미, 현미, 잡곡 행사",,N,20251106000000,20260214085959,,0,https://www.ssg.com/item/dealItemView.ssg?itemId=1000641994767&siteNo=7009&salestrNo=2551&advertBidId=1020468076&advertExtensTeryDivCd=10,,,20,https://www.ssg.com/search.ssg,{},"{'summary': {'discountTxt': '~20%', 'priceTxt': '7,980원', 'suffixTxt': '외'}, 'raw': {'displayPrc': '7980', 'displayPrcYn': 'Y', 'discountRate': '20', 'monthUsgFeeTxt': '', 'dealItemYn': 'Y', 'tildeDispYn': 'Y', 'rentalItemYn': 'N'}}",,"자연담은 유기농 백미, 혼합곡",~31%,,,,,,,,광고구좌를 구매한 상품이 전시됩니다.,,,,https://sitem.ssgcdn.com/67/47/99/spclprc/1000641994767_sp.jpg,주목할만한 상품
1000100302265,쇼익 더블위크 지금 HOT 한 스타일,00000,9536,Y,,1,1000,N,N,6004,,6005,S.COM몰,,2000002827,H&M,H&M,Y,Y,"이 상품은 옵션이 있는 상품 입니다.
상품상세에서 옵션을 선택해주세요.","이 상품은 옵션이 있는 상품 입니다.
상품상세에서 옵션을 선택해주세요.",1000100302265,6005,10,false,https://www.ssg.com/item/dealItemView.ssg?itemId=1000100302265&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/65/22/30/item/1000100302265_i1_500.jpg,['https://sitem.ssgcdn.com/65/22/30/item/1000100302265_i1_500.jpg'],N,,,N,N,1,48,HOT_DEAL,Y,4.5,10,,,N,N,,,,,,,,,,{},{},쇼익 더블위크 지금 HOT 한 스타일,,,[],매진,,,N,,"{'psblYn': 'N', 'otherSiteNo': None, 'otherSalestrNo': None, 'otherSellStatCd': None, 'otherUsablInvQty': None, 'otherItemLnkd': None, 'otherSiteDpNm': None, 'otherCartableYn': 'N'}",[],,0,10,[],"[{'type': 'C0', 'txt': '52'}]",[],[],[],[],[],13900,,N,선물하기 불가 상품 입니다.,[],Y,0,N,0,,[],"[{'infoTxt': '', 'dispTxt': '', 'type': ''}]",,{},{},"{'postngId': None, 'postngClsCd': None, 'postngClsNm': None, 'premYn': None, 'postngTitleNm': None, 'postngCntt': None, 'postngMbrLoginId': None, 'imgUrlList': None, 'vodThumbUrl': None, 'vodUrl': None, 'recomAttrList': None, 'postngLibu': None, 'postngImgCnt': None, 'postngVodCnt': None, 'postngLinkUrl': None, 'postngRegDtsNm': None}","{'diAdvertDesc': 'SSG로부터 광고 서비스를 구매한 상품으로, 입찰가와 연관성을 반영하여 추천됩니다.'}",,N,N,{},,{},,Y,S,"{'ordr': '9', 'festaText': '쓱특가', 'festaYn': 'Y', 'festaCd': '110'}",,N,,,N,Y,N,98,,90,275,,,0,[H&M] 쇼익 더블위크 지금 HOT 한 스타일,,N,20250714000000,20260216085959,,0,https://www.ssg.com/item/dealItemView.ssg?itemId=1000100302265&siteNo=6004&salestrNo=6005,,,10,https://www.ssg.com/search.ssg,{},"{'summary': {'discountTxt': '~52%', 'priceTxt': '9,536원', 'suffixTxt': '외'}, 'raw': {'displayPrc': '9536', 'displayPrcYn': 'Y', 'discountRate': '52', 'monthUsgFeeTxt': '', 'dealItemYn': 'Y', 'tildeDispYn': 'Y', 'rentalItemYn': 'N'}}",,HOT 스타일,SEASON BEST,,,,,,,,,,,,https://sitem.ssgcdn.com/65/22/30/spclprc/1000100302265_sp.jpg,주목할만한 상품
1000619104091,*SSG 단독상품+사은품 증정* [비앤비골드]14K/18K 주얼리 단독찬스!,00000,186000,Y,,1,1000,N,N,6004,,6005,S.COM몰,,3000025527,비앤비골드,BNB GOLD,Y,Y,"이 상품은 옵션이 있는 상품 입니다.
상품상세에서 옵션을 선택해주세요.","이 상품은 옵션이 있는 상품 입니다.
상품상세에서 옵션을 선택해주세요.",1000619104091,6005,10,false,https://www.ssg.com/item/dealItemView.ssg?itemId=1000619104091&siteNo=6004&salestrNo=6005&advertBidId=1020467848&advertExtensTeryDivCd=10,https://sitem.ssgcdn.com/91/40/10/item/1000619104091_i1_500.jpg,['https://sitem.ssgcdn.com/91/40/10/item/1000619104091_i1_500.jpg'],N,,,N,N,1,0,HOT_DEAL,Y,5.0,1,,,N,N,1000163800,1020467848,10,10,10,,,,,{},{},*SSG 단독상품+사은품 증정* [비앤비골드]14K/18K 주얼리 단독찬스!,,,[],매진,,,N,,"{'psblYn': 'N', 'otherSiteNo': None, 'otherSalestrNo': None, 'otherSellStatCd': None, 'otherUsablInvQty': None, 'otherItemLnkd': None, 'otherSiteDpNm': None, 'otherCartableYn': 'N'}",[],,0,10,[],"[{'type': 'C0', 'txt': '40'}]",[],[],[],[],[],310000,,N,선물하기 불가 상품 입니다.,[],Y,0,N,0,,[],"[{'infoTxt': '', 'dispTxt': '', 'type': ''}]",,{},{},"{'postngId': None, 'postngClsCd': None, 'postngClsNm': None, 'premYn': None, 'postngTitleNm': None, 'postngCntt': None, 'postngMbrLoginId': None, 'imgUrlList': None, 'vodThumbUrl': None, 'vodUrl': None, 'recomAttrList': None, 'postngLibu': None, 'postngImgCnt': None, 'postngVodCnt': None, 'postngLinkUrl': None, 'postngRegDtsNm': None}","{'diAdvertYN': 'Y', 'diAdvertDesc': 'SSG로부터 광고 서비스를 구매한 상품입니다.', 'diAdvertType': 'G'}",,N,N,{},,{},,Y,S,"{'ordr': '9', 'festaText': '쓱특가', 'festaYn': 'Y', 'festaCd': '110'}",,N,,,Y,Y,N,98,,90,99999,,,0,*SSG 단독상품+사은품 증정* [비앤비골드]14K/18K 주얼리 단독찬스!,,N,20251027000000,20260216085959,,0,https://www.ssg.com/item/dealItemView.ssg?itemId=1000619104091&siteNo=6004&salestrNo=6005&advertBidId=1020467848&advertExtensTeryDivCd=10,,,10,https://www.ssg.com/search.ssg,{},"{'summary': {'discountTxt': '~40%', 'priceTxt': '186,000원', 'suffixTxt': '외'}, 'raw': {'displayPrc': '186000', 'displayPrcYn': 'Y', 'discountRate': '40', 'monthUsgFeeTxt': '', 'dealItemYn': 'Y', 'tildeDispYn': 'Y', 'rentalItemYn': 'N'}}",,설 연휴 특별행사,사은품 최대 4개 증정 혜택,설 연휴 특별행사,사은품 최대 4개 증정 혜택,,,,,,광고구좌를 구매한 상품이 전시됩니다.,,,,https://sitem.ssgcdn.com/91/40/10/spclprc/1000619104091_sp.jpg,주목할만한 상품
1000780800559,[신세계TV쇼핑] 패션 에디티드 外 파격초특가,00000,8910,Y,,1,1000,N,N,6004,,6005,S.COM몰,,3000004363,EDITED,EDITED,Y,Y,"이 상품은 옵션이 있는 상품 입니다.
상품상세에서 옵션을 선택해주세요.","이 상품은 옵션이 있는 상품 입니다.
상품상세에서 옵션을 선택해주세요.",1000780800559,6005,10,false,https://www.ssg.com/item/dealItemView.ssg?itemId=1000780800559&siteNo=6004&salestrNo=6005,https://sitem.ssgcdn.com/59/05/80/item/1000780800559_i1_500.jpg,['https://sitem.ssgcdn.com/59/05/80/item/1000780800559_i1_500.jpg'],N,,,N,N,1,81,HOT_DEAL,Y,4.6,262,,,N,N,,,,,,,,,,{},{},[신세계TV쇼핑] 패션 에디티드 外 파격초특가,,,[],매진,,,N,,"{'psblYn': 'N', 'otherSiteNo': None, 'otherSalestrNo': None, 'otherSellStatCd': None, 'otherUsablInvQty': None, 'otherItemLnkd': None, 'otherSiteDpNm': None, 'otherCartableYn': 'N'}",[],,0,10,[],"[{'type': 'C0', 'txt': '10'}]",[],[],[],[],[],9900,,N,선물하기 불가 상품 입니다.,[],Y,0,N,0,,[],"[{'infoTxt': '', 'dispTxt': '', 'type': ''}]",,{},{},"{'postngId': None, 'postngClsCd': None, 'postngClsNm': None, 'premYn': None, 'postngTitleNm': None, 'postngCntt': None, 'postngMbrLoginId': None, 'imgUrlList': None, 'vodThumbUrl': None, 'vodUrl': None, 'recomAttrList': None, 'postngLibu': None, 'postngImgCnt': None, 'postngVodCnt': None, 'postngLinkUrl': None, 'postngRegDtsNm': None}","{'diAdvertDesc': 'SSG로부터 광고 서비스를 구매한 상품으로, 입찰가와 연관성을 반영하여 추천됩니다.'}",,N,N,{},,{},,Y,S,"{'ordr': '9', 'festaText': '쓱특가', 'festaYn': 'Y', 'festaCd': '110'}",,N,,,N,Y,N,98,,90,7770,,,0,[신세계TV쇼핑] 패션 에디티드 外 파격초특가,,N,20260121000000,20260216085959,,0,https://www.ssg.com/item/dealItemView.ssg?itemId=1000780800559&siteNo=6004&salestrNo=6005,,,10,https://www.ssg.com/search.ssg,{},"{'summary': {'discountTxt': '~10%', 'priceTxt': '8,910원', 'suffixTxt': '외'}, 'raw': {'displayPrc': '8910', 'displayPrcYn': 'Y', 'discountRate': '10', 'monthUsgFeeTxt': '', 'dealItemYn': 'Y', 'tildeDispYn': 'Y', 'rentalItemYn': 'N'}}",,방송의류 BEST,한정재고 최대 할인 혜택!,,,,,,,,,,,,https://sitem.ssgcdn.com/59/05/80/spclprc/1000780800559_sp.jpg,주목할만한 상품
1000304996494,코디 생필품 ~1+1,00000,4900,Y,,1,1000,N,N,6001,이마트,2037,월계점,,9999999999,,,Y,Y,"이 상품은 옵션이 있는 상품 입니다.
상품상세에서 옵션을 선택해주세요.","이 상품은 옵션이 있는 상품 입니다.
상품상세에서 옵션을 선택해주세요.",1000304996494,2037,10,false,https://www.ssg.com/item/dealItemView.ssg?itemId=1000304996494&siteNo=6001&salestrNo=2037&advertBidId=1020467651&advertExtensTeryDivCd=10,https://sitem.ssgcdn.com/94/64/99/item/1000304996494_i1_500.jpg,['https://sitem.ssgcdn.com/94/64/99/item/1000304996494_i1_500.jpg'],N,,,N,N,1,49653,HOT_DEAL,Y,4.8,205913,,,N,N,1005019604,1020467651,10,10,10,,,,,{},{},코디 생필품 ~1+1,,,[],매진,,,N,,"{'psblYn': 'N', 'otherSiteNo': None, 'otherSalestrNo': None, 'otherSellStatCd': None, 'otherUsablInvQty': None, 'otherItemLnkd': None, 'otherSiteDpNm': None, 'otherCartableYn': 'N'}",[],,0,10,[],"[{'type': 'A0', 'txt': '16'}]","[{'type': '90', 'txt': '주간배송'}]",[],[],[],[],5900,,N,선물하기 불가 상품 입니다.,[],Y,0,N,0,,[],"[{'infoTxt': '', 'dispTxt': '', 'type': ''}]",,{},{},"{'postngId': None, 'postngClsCd': None, 'postngClsNm': None, 'premYn': None, 'postngTitleNm': None, 'postngCntt': None, 'postngMbrLoginId': None, 'imgUrlList': None, 'vodThumbUrl': None, 'vodUrl': None, 'recomAttrList': None, 'postngLibu': None, 'postngImgCnt': None, 'postngVodCnt': None, 'postngLinkUrl': None, 'postngRegDtsNm': None}","{'diAdvertYN': 'Y', 'diAdvertDesc': 'SSG로부터 광고 서비스를 구매한 상품입니다.', 'diAdvertType': 'G'}",,N,N,{},,{},,Y,S,"{'ordr': '8', 'festaText': '오반장', 'festaYn': 'Y', 'festaCd': '100'}",,N,,,Y,Y,N,11,,90,117,,,0,코디 생필품 ~1+1,,N,20250501200000,20260214085959,,0,https://www.ssg.com/item/dealItemView.ssg?itemId=1000304996494&siteNo=6001&salestrNo=2037&advertBidId=1020467651&advertExtensTeryDivCd=10,,,20,https://www.ssg.com/search.ssg,{},"{'summary': {'discountTxt': '~16%', 'priceTxt': '4,900원', 'suffixTxt': '외'}, 'raw': {'displayPrc': '4900', 'displayPrcYn': 'Y', 'discountRate': '16', 'monthUsgFeeTxt': '', 'dealItemYn': 'Y', 'tildeDispYn': 'Y', 'rentalItemYn': 'N'}}",,코디/베피스/오닉,"티슈/물티슈/생리대 ~1+1, ~50%",,,,,,,,광고구좌를 구매한 상품이 전시됩니다.,,,,https://sitem.ssgcdn.com/94/64/99/spclprc/1000304996494_sp.jpg,주목할만한 상품
1000790999868,[쓱7클럽 특가]김민상님의 고창 햇 꿀고구마 베니하루카 중 5kg,00000,13500,Y,14900,1,20,N,N,6001,,6005,S.COM몰,,3000025493,맛군,Matgoon,N,N,,,1000790999868,6005,10,false,https://www.ssg.com/item/itemView.ssg?itemId=1000790999868&siteNo=6001&salestrNo=6005,https://sitem.ssgcdn.com/68/98/99/item/1000790999868_i1_500.jpg,['https://sitem.ssgcdn.com/68/98/99/item/1000790999868_i1_500.jpg'],N,,,N,N,1,15,HOT_DEAL,N,4.3,49,270,100g,N,N,,,,,,,,,,{},{},[쓱7클럽 특가]김민상님의 고창 햇 꿀고구마 베니하루카 중 5kg,,,[],일시품절,,,N,,"{'psblYn': 'N', 'otherSiteNo': None, 'otherSalestrNo': None, 'otherSellStatCd': None, 'otherUsablInvQty': None, 'otherItemLnkd': None, 'otherSiteDpNm': None, 'otherCartableYn': 'N'}",[],,0,10,"[{'type': 'membership_item', 'txt': '쓱클럽'}, {'type': 'membership_benefit', 'txt': '405원'}, {'type': 'qualityGuarantee', 'txt': '품질보장'}]","[{'type': 'C0', 'txt': '9'}]",[],[],[],[],[],14900,,Y,,[],N,0,N,0,,[],"[{'infoTxt': '', 'dispTxt': '무료배송', 'type': '10'}]",,{},{},"{'postngId': None, 'postngClsCd': None, 'postngClsNm': None, 'premYn': None, 'postngTitleNm': None, 'postngCntt': None, 'postngMbrLoginId': None, 'imgUrlList': None, 'vodThumbUrl': None, 'vodUrl': None, 'recomAttrList': None, 'postngLibu': None, 'postngImgCnt': None, 'postngVodCnt': None, 'postngLinkUrl': None, 'postngRegDtsNm': None}","{'diAdvertDesc': 'SSG로부터 광고 서비스를 구매한 상품으로, 입찰가와 연관성을 반영하여 추천됩니다.'}",,N,N,{},,{},,Y,S,"{'ordr': '8', 'festaText': '오반장', 'festaYn': 'Y', 'festaCd': '100'}",,N,,,N,Y,N,22,,90,99999,10,,0,[쓱7클럽 특가]김민상님의 고창 햇 꿀고구마 베니하루카 중 5kg,,N,20260212000000,20260214085959,,0,https://www.ssg.com/item/itemView.ssg?itemId=1000790999868&siteNo=6001&salestrNo=6005,,,10,https://www.ssg.com/search.ssg,"{'txt': None, 'code': None}","{'summary': {'discountTxt': '9%', 'priceTxt': '13,500원', 'suffixTxt': ''}, 'raw': {'displayPrc': '13500', 'displayPrcYn': 'Y', 'discountRate': '9', 'monthUsgFeeTxt': '', 'dealItemYn': 'N', 'tildeDispYn': 'N', 'rentalItemYn': 'N'}}",,햇고구마 베니하루카,쓱멤버십 특가,,,,,,,,,,,,https://sitem.ssgcdn.com/68/98/99/spclprc/1000790999868_sp.jpg,주목할만한 상품
